KEY,EMG,IMU
3083,478,9.82
3084,518,9.82
3085,512,9.8
3086,492,9.8
3087,512,9.8
3088,493,9.78
3089,525,9.83
3090,495,9.82
3091,466,9.81
3092,480,9.82
3093,470,9.81
3094,475,9.82
3095,499,9.79
3096,485,9.81
3097,480,9.78
3098,500,9.81
3099,497,9.82
3100,479,9.81
3101,489,9.8
3102,474,9.81
3103,479,9.81
3104,501,9.82
3105,488,9.78
3106,475,9.7
3107,479,9.81
3108,488,9.79
3109,511,9.82
3110,505,9.85
3111,475,9.82
3112,479,9.84
3113,491,9.79
3114,478,9.78
3115,509,9.79
3116,510,9.81
3117,493,9.79
3118,481,9.81
3119,466,9.8
3120,451,9.8
3121,485,9.8
3122,461,9.85
3123,485,9.81
3124,463,9.81
3125,462,9.84
3126,455,9.82
3127,486,9.83
3128,477,9.79
3129,463,9.81
3130,467,9.82
3131,477,9.8
3132,493,9.81
3133,467,9.81
3134,462,9.81
3135,484,9.81
3136,490,9.8
3137,464,9.81
3138,442,9.8
3139,495,9.8
3140,491,9.83
3141,475,9.8
3142,480,9.81
3143,481,9.83
3144,489,9.8
3145,548,9.82
3146,518,9.81
3147,507,9.8
3148,488,9.82
3149,480,9.81
3150,464,9.83
3151,459,9.83
3152,508,9.81
3153,486,9.82
3154,478,9.84
3155,472,9.8
3156,465,9.82
3157,491,9.81
3158,485,9.8
3159,472,9.8
3160,488,9.82
3161,451,9.8
3162,477,9.84
3163,467,9.84
3164,490,9.81
3165,484,9.79
3166,498,9.83
3167,471,9.82
3168,457,9.83
3169,504,9.78
3170,498,9.8
3171,479,9.82
3172,491,9.84
3173,470,9.82
3174,486,9.82
3175,496,9.82
3176,486,9.81
3177,492,9.8
3178,473,9.8
3179,484,9.81
3180,474,9.82
3181,509,9.8
3182,484,9.83
3183,486,9.83
3184,483,9.84
3185,466,9.82
3186,468,9.81
3187,514,9.82
3188,492,9.8
3189,503,9.8
3190,481,9.83
3191,484,9.78
3192,485,9.81
3193,503,9.77
3194,474,9.83
3195,489,9.79
3196,496,9.82
3197,501,9.8
3198,499,9.79
3199,486,9.84
3200,470,9.81
3201,466,9.82
3202,483,9.81
3203,463,9.8
3204,451,9.83
3205,450,9.8
3206,476,9.81
3207,491,9.8
3208,482,9.84
3209,491,9.82
3210,500,9.81
3211,477,9.82
3212,483,9.81
3213,478,9.8
3214,479,9.81
3215,538,9.8
3216,514,9.78
3217,517,9.78
3218,490,9.79
3219,481,9.82
3220,470,9.8
3221,521,9.82
3222,488,9.82
3223,485,9.85
3224,471,9.83
3225,469,9.88
3226,506,9.83
3227,502,9.81
3228,477,9.81
3229,484,9.83
3230,497,9.8
3231,519,9.84
3232,505,9.8
3233,502,9.81
3234,487,9.79
3235,498,9.81
3236,494,9.83
3237,502,9.83
3238,505,9.81
3239,482,9.81
3240,478,9.82
3241,447,9.8
3242,466,9.81
3243,470,9.8
3244,479,9.82
3245,487,9.8
3246,476,9.82
3247,469,9.78
3248,492,9.83
3249,452,9.82
3250,488,9.81
3251,476,9.8
3252,486,9.82
3253,494,9.83
3254,502,9.82
3255,499,9.8
3256,504,9.82
3257,494,9.81
3258,493,9.82
3259,481,9.81
3260,473,9.84
3261,463,9.81
3262,495,9.8
3263,490,9.82
3264,513,9.8
3265,502,9.81
3266,473,9.78
3267,549,9.82
3268,515,9.83
3269,512,9.82
3270,502,9.82
3271,478,9.78
3272,492,9.81
3273,506,9.8
3274,505,9.82
3275,479,9.78
3276,488,9.85
3277,466,9.83
3278,496,9.82
3279,495,9.8
3280,485,9.81
3281,495,9.8
3282,500,9.81
3283,485,9.83
3284,494,9.79
3285,505,9.82
3286,507,9.82
3287,477,9.79
3288,481,9.8
3289,470,9.81
3290,511,9.81
3291,482,9.8
3292,464,9.81
3293,452,9.79
3294,466,9.8
3295,506,9.82
3296,502,9.8
3297,484,9.82
3298,495,9.79
3299,500,9.83
3300,477,9.83
3301,488,9.82
3302,481,9.79
3303,470,9.83
3304,471,9.78
3305,493,9.82
3306,472,9.81
3307,482,9.82
3308,470,9.8
3309,486,9.81
3310,488,9.82
3311,484,9.81
3312,488,9.84
3313,497,9.83
3314,507,9.81
3315,503,9.83
3316,485,9.8
3317,496,9.8
3318,497,9.8
3319,543,9.82
3320,521,9.76
3321,495,9.82
3322,492,9.81
3323,500,9.82
3324,492,9.82
3325,491,9.82
3326,491,9.8
3327,504,9.81
3328,482,9.83
3329,484,9.8
3330,451,9.78
3331,480,9.81
3332,539,9.8
3333,479,9.82
3334,492,9.8
3335,503,9.8
3336,477,9.79
3337,486,9.8
3338,475,9.81
3339,472,9.79
3340,466,9.82
3341,486,9.81
3342,475,9.82
3343,481,9.82
3344,474,9.83
3345,489,9.82
3346,496,9.81
3347,495,9.8
3348,492,9.81
3349,473,9.82
3350,473,9.8
3351,496,9.82
3352,492,9.77
3353,479,9.83
3354,487,9.8
3355,502,9.84
3356,515,9.8
3357,504,9.84
3358,500,9.82
3359,475,9.8
3360,482,9.81
3361,510,9.81
3362,498,9.82
3363,473,9.81
3364,490,9.83
3365,486,9.83
3366,474,9.82
3367,493,9.82
3368,486,9.81
3369,453,9.81
3370,458,9.8
3371,529,9.8
3372,485,9.84
3373,504,9.8
3374,507,9.79
3375,498,9.8
3376,477,9.83
3377,487,9.84
3378,545,9.83
3379,512,9.78
3380,487,9.82
3381,495,9.81
3382,472,9.8
3383,475,9.82
3384,476,9.82
3385,489,9.82
3386,488,9.85
3387,473,9.8
3388,482,9.8
3389,469,9.83
3390,468,9.79
3391,491,9.81
3392,474,9.82
3393,468,9.82
3394,460,9.78
3395,479,9.81
3396,473,9.78
3397,470,9.8
3398,456,9.8
3399,484,9.8
3400,501,9.8
3401,495,9.79
3402,475,9.82
3403,489,9.81
3404,500,9.83
3405,496,9.81
3406,503,9.85
3407,531,9.81
3408,485,9.82
3409,510,9.83
3410,503,9.82
3411,496,9.84
3412,479,9.81
3413,490,9.81
3414,481,9.8
3415,476,9.81
3416,480,9.79
3417,492,9.8
3418,478,9.8
3419,497,9.84
3420,505,9.81
3421,492,9.78
3422,489,9.83
3423,498,9.81
3424,509,9.82
3425,507,9.82
3426,501,9.78
3427,492,9.82
3428,484,9.82
3429,494,9.82
3430,497,9.81
3431,450,9.81
3432,485,9.82
3433,468,9.78
3434,487,9.82
3435,489,9.8
3436,495,9.81
3437,475,9.8
3438,470,9.83
3439,466,9.81
3440,474,9.82
3441,485,9.84
3442,488,9.81
3443,480,9.79
3444,482,9.8
3445,470,9.82
3446,483,9.81
3447,500,9.8
3448,503,9.81
3449,493,9.84
3450,483,9.8
3451,498,9.8
3452,503,9.82
3453,474,9.81
3454,457,9.83
3455,478,9.82
3456,496,9.82
3457,427,9.82
3458,447,9.79
3459,450,9.82
3460,472,9.81
3461,460,9.8
3462,479,9.82
3463,473,9.81
3464,493,9.8
3465,479,9.84
3466,477,9.8
3467,484,9.84
3468,491,9.8
3469,479,9.82
3470,490,9.78
3471,481,9.84
3472,481,9.8
3473,502,9.81
3474,483,9.85
3475,486,9.82
3476,463,9.84
3477,494,9.79
3478,478,9.8
3479,497,9.81
3480,468,9.78
3481,484,9.83
3482,479,9.82
3483,480,9.79
3484,467,9.81
3485,481,9.83
3486,476,9.83
3487,455,9.83
3488,448,9.82
3489,463,9.79
3490,499,9.82
3491,497,9.8
3492,500,9.81
3493,483,9.82
3494,476,9.8
3495,504,9.8
3496,469,9.79
3497,461,9.83
3498,480,9.81
3499,465,9.81
3500,485,9.82
3501,472,9.82
3502,492,9.82
3503,502,9.8
3504,494,9.83
3505,455,9.82
3506,477,9.82
3507,458,9.83
3508,500,9.8
3509,464,9.8
3510,471,9.8
3511,456,9.81
3512,451,9.81
3513,480,9.79
3514,472,9.81
3515,471,9.78
3516,483,9.83
3517,493,9.81
3518,472,9.85
3519,481,9.83
3520,482,9.83
3521,481,9.81
3522,492,9.82
3523,466,9.8
3524,447,9.79
3525,489,9.78
3526,472,9.79
3527,475,9.81
3528,492,9.81
3529,474,9.78
3530,472,9.81
3531,465,9.79
3532,507,9.82
3533,495,9.82
3534,475,9.81
3535,467,9.82
3536,458,9.82
3537,490,9.85
3538,499,9.8
3539,489,9.82
3540,497,9.8
3541,500,9.83
3542,481,9.81
3543,486,9.81
3544,456,9.83
3545,518,9.8
3546,479,9.81
3547,485,9.82
3548,538,9.8
3549,510,9.81
3550,486,9.81
3551,491,9.81
3552,479,9.79
3553,470,9.81
3554,466,9.81
3555,497,9.79
3556,492,9.82
3557,493,9.8
3558,483,9.82
3559,487,9.79
3560,496,9.79
3561,488,9.81
3562,489,9.81
3563,472,9.82
3564,481,9.82
3565,501,9.8
3566,472,9.83
3567,456,9.81
3568,465,9.82
3569,468,9.85
3570,457,9.8
3571,480,9.79
3572,497,9.8
3573,480,9.78
3574,539,9.82
3575,508,9.8
3576,514,9.8
3577,494,9.8
3578,450,9.82
3579,426,9.79
3580,488,9.84
3581,499,9.83
3582,480,9.82
3583,488,9.83
3584,501,9.82
3585,487,9.82
3586,485,9.8
3587,501,9.83
3588,508,9.82
3589,493,9.77
3590,490,9.83
3591,504,9.81
3592,477,9.82
3593,488,9.81
3594,467,9.8
3595,486,9.82
3596,476,9.82
3597,482,9.8
3598,503,9.79
3599,473,9.8
3600,463,9.78
3601,490,9.8
3602,475,9.81
3603,482,9.81
3604,476,9.83
3605,494,9.82
3606,497,9.83
3607,496,9.78
3608,478,9.82
3609,490,9.83
3610,477,9.85
3611,515,9.8
3612,506,9.8
3613,473,9.81
3614,459,9.84
3615,491,9.83
3616,489,9.82
3617,494,9.79
3618,496,9.83
3619,483,9.81
3620,497,9.79
3621,483,9.79
3622,476,9.81
3623,470,9.82
3624,487,9.82
3625,492,9.83
3626,456,9.82
3627,480,9.86
3628,482,9.81
3629,492,9.83
3630,494,9.81
3631,480,9.79
3632,494,9.84
3633,501,9.79
3634,479,9.83
3635,476,9.83
3636,490,9.84
3637,481,9.8
3638,489,9.81
3639,484,9.82
3640,500,9.84
3641,514,9.81
3642,480,9.83
3643,475,9.8
3644,461,9.84
3645,466,9.81
3646,485,9.8
3647,471,9.81
3648,484,9.8
3649,480,9.81
3650,482,9.8
3651,502,9.83
3652,489,9.81
3653,493,9.81
3654,475,9.82
3655,484,9.81
3656,483,9.82
3657,548,9.82
3658,507,9.8
3659,502,9.8
3660,484,9.83
3661,465,9.81
3662,532,9.83
3663,506,9.81
3664,490,9.81
3665,469,9.82
3666,495,9.84
3667,501,9.82
3668,483,9.82
3669,491,9.81
3670,489,9.82
3671,471,9.78
3672,483,9.84
3673,496,9.8
3674,489,9.81
3675,487,9.82
3676,496,9.82
3677,493,9.84
3678,479,9.81
3679,503,9.83
3680,498,9.81
3681,483,9.82
3682,490,9.81
3683,466,9.8
3684,454,9.71
3685,467,9.82
3686,476,9.77
3687,490,9.82
3688,489,9.81
3689,482,9.84
3690,539,9.82
3691,508,9.82
3692,506,9.83
3693,482,9.83
3694,485,9.83
3695,466,9.8
3696,477,9.81
3697,506,9.82
3698,469,9.81
3699,464,9.81
3700,486,9.8
3701,467,9.78
3702,469,9.82
3703,458,9.81
3704,483,9.76
3705,474,9.83
3706,472,9.82
3707,495,9.81
3708,483,9.8
3709,484,9.83
3710,468,9.81
3711,495,9.81
3712,496,9.8
3713,488,9.79
3714,491,9.8
3715,468,9.83
3716,483,9.8
3717,500,9.81
3718,486,9.84
3719,492,9.8
3720,476,9.82
3721,479,9.82
3722,510,9.8
3723,494,9.83
3724,477,9.81
3725,482,9.83
3726,478,9.83
3727,493,9.79
3728,514,9.83
3729,467,9.82
3730,491,9.85
3731,499,9.82
3732,505,9.81
3733,481,9.82
3734,500,9.83
3735,473,9.86
3736,480,9.84
3737,472,9.81
3738,474,9.83
3739,460,9.8
3740,500,9.8
3741,500,9.8
3742,497,9.82
3743,483,9.8
3744,469,9.83
3745,464,9.81
3746,460,9.78
3747,482,9.82
3748,493,9.82
3749,500,9.81
3750,489,9.8
3751,469,9.81
3752,465,9.82
3753,487,9.84
3754,461,9.83
3755,468,9.82
3756,453,9.8
3757,481,9.8
3758,467,9.8
3759,470,9.78
3760,459,9.8
3761,486,9.83
3762,491,9.78
3763,504,9.81
3764,501,9.8
3765,454,9.81
3766,486,9.82
3767,470,9.77
3768,458,9.81
3769,466,9.83
3770,496,9.8
3771,475,9.84
3772,481,9.83
3773,495,9.82
3774,496,9.82
3775,504,9.82
3776,479,9.82
3777,472,9.79
3778,454,9.85
3779,481,9.81
3780,494,9.81
3781,465,9.8
3782,478,9.82
3783,466,9.82
3784,478,9.8
3785,505,9.8
3786,492,9.8
3787,479,9.82
3788,482,9.82
3789,477,9.81
3790,468,9.84
3791,429,9.81
3792,500,9.8
3793,482,9.79
3794,464,9.8
3795,474,9.82
3796,523,9.8
3797,517,9.77
3798,483,9.83
3799,492,9.81
3800,456,9.82
3801,493,9.81
3802,494,9.79
3803,467,9.81
3804,495,9.77
3805,482,9.81
3806,467,9.81
3807,464,9.8
3808,493,9.83
3809,484,9.8
3810,471,9.81
3811,486,9.84
3812,497,9.77
3813,481,9.8
3814,481,9.81
3815,487,9.83
3816,485,9.82
3817,492,9.8
3818,474,9.82
3819,470,9.81
3820,495,9.82
3821,492,9.78
3822,488,9.82
3823,487,9.81
3824,472,9.76
3825,487,9.84
3826,509,9.8
3827,486,9.8
3828,474,9.8
3829,473,9.79
3830,485,9.8
3831,493,9.79
3832,487,9.84
3833,477,9.77
3834,480,9.8
3835,497,9.82
3836,471,9.82
3837,493,9.82
3838,469,9.81
3839,459,9.81
3840,451,9.84
3841,474,9.81
3842,472,9.82
3843,483,9.8
3844,470,9.83
3845,475,9.8
3846,463,9.83
3847,483,9.81
3848,498,9.82
3849,490,9.82
3850,502,9.81
3851,479,9.84
3852,484,9.82
3853,480,9.78
3854,480,9.8
3855,465,9.79
3856,468,9.8
3857,487,9.79
3858,477,9.8
3859,480,9.81
3860,490,9.81
3861,474,9.82
3862,486,9.84
3863,474,9.82
3864,500,9.77
3865,482,9.84
3866,465,9.84
3867,489,9.82
3868,486,9.77
3869,480,9.82
3870,492,9.82
3871,480,9.84
3872,487,9.83
3873,495,9.83
3874,505,9.83
3875,481,9.86
3876,468,9.81
3877,465,9.83
3878,485,9.84
3879,471,9.85
3880,469,9.84
3881,457,9.81
3882,492,9.82
3883,496,9.81
3884,506,9.79
3885,498,9.8
3886,484,9.79
3887,496,9.8
3888,493,9.82
3889,505,9.83
3890,482,9.81
3891,481,9.83
3892,479,9.81
3893,512,9.83
3894,496,9.8
3895,473,9.82
3896,476,9.81
3897,476,9.8
3898,488,9.8
3899,466,9.8
3900,474,9.8
3901,476,9.82
3902,484,9.8
3903,496,9.83
3904,483,9.8
3905,481,9.81
3906,468,9.8
3907,482,9.81
3908,497,9.78
3909,493,9.8
3910,479,9.82
3911,488,9.81
3912,485,9.84
3913,473,9.8
3914,461,9.82
3915,487,9.82
3916,491,9.83
3917,473,9.82
3918,481,9.82
3919,498,9.78
3920,498,9.81
3921,500,9.81
3922,504,9.84
3923,481,9.82
3924,480,9.8
3925,500,9.79
3926,519,9.84
3927,486,9.82
3928,443,9.82
3929,537,9.82
3930,506,9.81
3931,480,9.8
3932,489,9.81
3933,489,9.8
3934,490,9.84
3935,487,9.77
3936,490,9.82
3937,490,9.84
3938,488,9.8
3939,474,9.79
3940,462,9.82
3941,482,9.83
3942,469,9.81
3943,462,9.8
3944,496,9.79
3945,503,9.81
3946,477,9.81
3947,486,9.81
3948,501,9.78
3949,477,9.81
3950,478,9.81
3951,459,9.81
3952,472,9.85
3953,487,9.81
3954,488,9.84
3955,476,9.81
3956,485,9.8
3957,479,9.81
3958,475,9.82
3959,544,9.82
3960,513,9.81
3961,540,9.81
3962,481,9.82
3963,474,9.81
3964,468,9.8
3965,462,9.83
3966,482,9.81
3967,493,9.83
3968,490,9.8
3969,456,9.82
3970,479,9.81
3971,498,9.82
3972,481,9.8
3973,492,9.84
3974,492,9.8
3975,479,9.81
3976,461,9.81
3977,466,9.8
3978,465,9.82
3979,484,9.78
3980,480,9.82
3981,494,9.8
3982,492,9.81
3983,504,9.8
3984,492,9.81
3985,498,9.79
3986,484,9.79
3987,486,9.81
3988,491,9.8
3989,477,9.79
3990,490,9.77
3991,497,9.82
3992,477,9.81
3993,484,9.81
3994,498,9.83
3995,480,9.82
3996,480,9.82
3997,469,9.82
3998,519,9.84
3999,464,9.82
4000,480,9.81
4000,442,9.82
4001,472,9.81
4002,488,9.81
4003,476,9.81
4004,478,9.82
4005,468,9.81
4007,452,9.82
4008,448,9.79
4009,477,9.82
4010,461,9.79
4011,481,9.8
4012,463,9.78
4013,483,9.8
4014,498,9.82
4015,481,9.82
4016,469,9.81
4017,470,9.8
4018,496,9.81
4019,485,9.82
4020,469,9.8
4021,471,9.84
4022,499,9.84
4023,502,9.81
4024,508,9.82
4025,501,9.8
4026,546,9.83
4027,479,9.8
4028,509,9.84
4029,505,9.82
4030,489,9.83
4031,548,9.82
4032,520,9.79
4033,510,9.86
4034,502,9.78
4035,479,9.79
4036,492,9.8
4037,486,9.77
4038,485,9.83
4039,496,9.82
4040,458,9.82
4041,452,9.77
4042,462,9.84
4043,494,9.78
4044,475,9.84
4045,468,9.79
4046,494,9.84
4047,472,9.84
4048,492,9.81
4049,472,9.81
4050,472,9.81
4051,475,9.82
4052,494,9.81
4053,488,9.82
4054,479,9.82
4055,448,9.81
4056,486,9.82
4057,476,9.81
4058,470,9.8
4059,456,9.8
4060,462,9.81
4061,505,9.8
4062,500,9.79
4063,489,9.81
4064,495,9.83
4065,499,9.79
4066,508,9.8
4067,509,9.82
4068,507,9.8
4069,502,9.83
4070,485,9.8
4071,499,9.8
4072,503,9.82
4073,488,9.79
4074,531,9.82
4075,521,9.84
4076,500,9.82
4077,503,9.83
4078,503,9.82
4079,491,9.82
4080,498,9.82
4081,496,9.78
4082,507,9.81
4083,487,9.79
4084,500,9.82
4085,506,9.77
4086,504,9.82
4087,477,9.79
4088,440,9.8
4089,465,9.81
4090,460,9.79
4091,490,9.82
4092,501,9.82
4093,499,9.81
4094,482,9.82
4095,492,9.84
4096,504,9.81
4097,482,9.84
4098,482,9.81
4099,466,9.8
4100,460,9.79
4101,484,9.81
4102,517,9.82
4103,488,9.8
4104,471,9.83
4105,483,9.82
4106,504,9.83
4107,486,9.79
4108,459,9.8
4109,454,9.82
4110,484,9.8
4111,498,9.83
4112,475,9.8
4113,490,9.81
4114,451,9.82
4115,474,9.83
4116,501,9.82
4117,504,9.8
4118,486,9.78
4119,484,9.8
4120,493,9.83
4121,481,9.82
4122,484,9.84
4123,479,9.81
4124,484,9.83
4125,470,9.84
4126,456,9.83
4127,485,9.78
4128,474,9.82
4129,479,9.77
4130,474,9.8
4131,453,9.82
4132,447,9.82
4133,485,9.84
4134,490,9.81
4135,469,9.82
4136,493,9.85
4137,494,9.83
4138,470,9.82
4139,494,9.85
4140,484,9.81
4141,442,9.81
4142,447,9.85
4143,510,9.83
4144,503,9.83
4145,501,9.83
4146,484,9.81
4147,498,9.8
4148,495,9.84
4149,510,9.82
4150,489,9.82
4151,475,9.83
4152,464,9.81
4153,494,9.83
4154,492,9.83
4155,481,9.82
4156,495,9.83
4157,498,9.8
4158,479,9.84
4159,481,9.81
4160,457,9.81
4161,476,9.83
4162,466,9.79
4163,484,9.78
4164,463,9.83
4165,483,9.81
4166,500,9.83
4167,483,9.81
4168,469,9.79
4169,487,9.82
4170,499,9.82
4171,527,9.81
4172,496,9.81
4173,533,9.81
4174,501,9.83
4175,482,9.8
4176,500,9.82
4177,475,9.84
4178,462,9.79
4179,484,9.84
4180,464,9.82
4181,480,9.8
4182,450,9.84
4183,479,9.8
4184,499,9.83
4185,476,9.83
4186,488,9.79
4187,482,9.82
4188,480,9.8
4189,479,9.82
4190,496,9.84
4191,487,9.79
4192,463,9.81
4193,492,9.83
4194,488,9.78
4195,510,9.81
4196,494,9.82
4197,480,9.8
4198,501,9.8
4199,480,9.85
4200,489,9.8
4201,497,9.81
4202,488,9.82
4203,472,9.8
4204,469,9.78
4205,496,9.79
4206,489,9.79
4207,482,9.82
4208,479,9.81
4209,503,9.8
4210,478,9.81
4211,493,9.81
4212,507,9.8
4213,493,9.81
4214,479,9.82
4215,488,9.86
4216,488,9.79
4217,501,9.81
4218,475,9.83
4219,481,9.82
4220,467,9.83
4221,495,9.8
4222,480,9.8
4223,469,9.82
4224,514,9.79
4225,487,9.82
4226,489,9.8
4227,465,9.83
4228,469,9.84
4229,458,9.8
4230,474,9.82
4231,466,9.81
4232,460,9.8
4233,469,9.8
4234,498,9.83
4235,454,9.82
4236,462,9.8
4237,465,9.81
4238,493,9.81
4239,489,9.8
4240,490,9.8
4241,505,9.83
4242,497,9.81
4243,482,9.81
4244,481,9.81
4245,470,9.79
4246,493,9.81
4247,492,9.82
4248,473,9.79
4249,487,9.8
4250,488,9.81
4251,514,9.8
4252,475,9.83
4253,483,9.81
4254,475,9.81
4255,488,9.8
4256,498,9.78
4257,484,9.81
4258,459,9.79
4259,485,9.81
4260,469,9.82
4261,479,9.8
4262,507,9.82
4263,477,9.78
4264,474,9.82
4265,471,9.82
4266,478,9.81
4267,500,9.8
4268,545,9.81
4269,500,9.79
4270,492,9.83
4271,475,9.82
4272,496,9.82
4273,481,9.8
4274,485,9.79
4275,508,9.82
4276,490,9.8
4277,446,9.81
4278,474,9.83
4279,497,9.83
4280,474,9.81
4281,491,9.79
4282,493,9.8
4283,477,9.83
4284,488,9.8
4285,492,9.83
4286,478,9.82
4287,497,9.8
4288,495,9.83
4289,487,9.82
4290,480,9.84
4291,491,9.79
4292,503,9.83
4293,487,9.81
4294,465,9.8
4295,461,9.84
4296,465,9.79
4297,549,9.8
4298,519,9.84
4299,508,9.8
4300,488,9.79
4301,481,9.78
4302,469,9.81
4303,476,9.8
4304,485,9.81
4305,488,9.78
4306,476,9.79
4307,480,9.81
4308,502,9.8
4309,487,9.8
4310,479,9.81
4311,477,9.8
4312,490,9.85
4313,494,9.82
4314,507,9.81
4315,480,9.82
4316,492,9.83
4317,483,9.77
4318,484,9.78
4319,463,9.82
4320,477,9.81
4321,497,9.83
4322,494,9.82
4323,448,9.81
4324,483,9.72
4325,496,9.83
4326,517,9.81
4327,494,9.82
4328,504,9.79
4329,499,9.81
4330,474,9.79
4331,485,10.44
4332,471,9.23
4333,478,9.89
4334,502,9.78
4335,505,9.76
4336,476,9.78
4337,499,9.81
4338,474,9.81
4339,485,9.8
4340,474,9.82
4341,490,9.81
4342,466,9.82
4343,465,9.82
4344,474,9.81
4345,467,9.81
4346,472,9.78
4347,466,9.8
4348,444,9.84
4349,472,9.83
4350,501,9.8
4351,497,10.0
4352,489,9.72
4353,479,9.84
4354,489,9.83
4355,491,9.8
4356,542,9.78
4357,511,9.97
4358,482,9.79
4359,512,9.85
4360,508,9.75
4361,522,9.83
4362,488,9.79
4363,492,9.81
4364,482,9.79
4365,468,9.79
4366,460,9.82
4367,494,9.83
4368,503,9.8
4369,478,9.79
4370,487,9.78
4371,485,9.8
4372,480,9.85
4373,495,9.83
4374,497,9.79
4375,503,9.81
4376,481,9.8
4377,493,9.83
4378,504,9.28
4379,498,9.9
4380,480,9.76
4381,492,9.84
4382,507,9.78
4383,513,9.81
4384,485,9.77
4385,496,9.84
4386,485,9.84
4387,488,9.78
4388,477,9.86
4389,490,9.82
4390,481,9.79
4391,498,9.81
4392,481,9.8
4393,483,9.78
4394,479,9.81
4395,476,9.8
4396,464,9.78
4397,437,9.84
4398,450,9.8
4399,478,9.81
4400,464,9.81
4401,466,9.84
4402,458,9.81
4403,486,9.79
4404,464,9.83
4405,471,9.8
4406,493,9.81
4407,470,9.81
4408,455,9.81
4409,450,9.83
4410,463,9.81
4411,481,9.82
4412,471,9.8
4413,478,9.83
4414,491,9.81
4415,506,9.84
4416,495,9.83
4417,484,9.81
4418,503,9.8
4419,476,9.81
4420,491,9.82
4421,501,9.83
4422,483,9.82
4423,476,9.83
4424,485,9.81
4425,470,9.8
4426,482,9.8
4427,502,9.8
4428,495,9.8
4429,483,9.81
4430,490,9.77
4431,501,9.78
4432,476,9.81
4433,530,9.85
4434,498,9.8
4435,474,9.85
4436,483,9.82
4437,476,9.79
4438,474,9.78
4439,477,9.79
4440,487,9.79
4441,485,9.81
4442,502,9.82
4443,473,9.81
4444,474,9.81
4445,474,9.79
4446,467,9.8
4447,472,9.83
4448,503,9.79
4449,487,9.82
4450,488,9.85
4451,535,9.82
4452,494,9.8
4453,484,9.82
4454,483,9.79
4455,492,9.82
4456,477,9.84
4457,482,9.83
4458,509,9.8
4459,505,9.83
4460,483,9.79
4461,474,9.81
4462,461,9.77
4463,461,9.82
4464,457,9.81
4465,494,9.8
4466,480,9.8
4467,493,9.79
4468,495,9.82
4469,482,9.81
4470,495,9.81
4471,503,9.79
4472,497,9.77
4473,474,9.82
4474,481,9.8
4475,469,9.82
4476,482,9.81
4477,472,9.82
4478,460,9.81
4479,433,9.8
4480,472,9.81
4481,496,9.81
4482,511,9.79
4483,497,9.81
4484,495,9.78
4485,480,9.83
4486,476,9.78
4487,508,9.78
4488,489,9.81
4489,486,9.79
4490,437,9.8
4491,481,9.8
4492,496,9.8
4493,528,9.81
4494,490,9.8
4495,484,9.81
4496,463,9.81
4497,469,9.8
4498,468,9.86
4499,495,9.79
4500,495,9.82
4501,471,9.81
4502,489,9.81
4503,473,9.81
4504,463,9.79
4505,456,9.82
4506,485,9.82
4507,500,9.8
4508,475,9.8
4509,487,9.81
4510,494,9.81
4511,477,9.82
4512,501,9.81
4513,483,9.83
4514,484,9.85
4515,501,9.8
4516,507,9.81
4517,504,9.82
4518,471,9.86
4519,468,9.83
4520,476,9.8
4521,456,9.81
4522,471,9.8
4523,497,9.8
4524,474,9.81
4525,458,9.82
4526,429,9.8
4527,482,9.79
4528,487,9.81
4529,466,9.8
4530,491,9.84
4531,501,9.8
4532,473,9.81
4533,487,9.82
4534,467,9.79
4535,471,9.83
4536,465,9.78
4537,475,9.81
4538,483,9.79
4539,468,9.81
4540,509,9.77
4541,498,9.82
4542,477,9.84
4543,483,9.85
4544,492,9.8
4545,498,9.8
4546,486,9.82
4547,481,9.81
4548,470,9.8
4549,449,9.8
4550,459,9.83
4551,485,9.82
4552,502,9.8
4553,437,9.81
4554,451,9.81
4555,465,9.8
4556,461,9.82
4557,484,9.79
4558,491,9.8
4559,501,9.78
4560,492,9.8
4561,482,9.77
4562,468,9.82
4563,472,9.82
4564,457,9.81
4565,494,9.81
4566,488,9.8
4567,468,9.82
4568,454,9.78
4569,453,9.78
4570,471,9.82
4571,477,9.83
4572,482,9.79
4573,488,9.86
4574,485,9.81
4575,482,9.79
4576,477,9.79
4577,490,9.79
4578,449,9.83
4579,470,9.81
4580,459,9.82
4581,463,9.81
4582,487,9.8
4583,464,9.8
4584,479,9.81
4585,515,9.8
4586,515,9.84
4587,486,9.8
4588,480,9.8
4589,474,9.8
4590,494,9.81
4591,481,9.78
4592,477,9.81
4593,469,9.82
4594,459,9.8
4595,470,9.78
4596,468,9.79
4597,480,9.8
4598,495,9.82
4599,501,9.83
4600,475,9.83
4601,474,9.82
4602,465,9.81
4603,482,9.84
4604,489,9.81
4605,493,9.81
4606,483,9.8
4607,475,9.82
4608,495,9.82
4609,494,9.82
4610,476,9.81
4611,492,9.81
4612,489,9.78
4613,525,9.79
4614,516,9.82
4615,490,9.81
4616,472,9.82
4617,485,9.81
4618,473,9.8
4619,475,9.81
4620,468,9.82
4621,492,9.81
4622,496,9.81
4623,480,9.8
4624,500,9.81
4625,503,9.85
4626,495,9.83
4627,506,9.84
4628,518,9.83
4629,489,9.83
4630,469,9.82
4631,472,9.81
4632,469,9.81
4633,469,9.79
4634,458,9.81
4635,487,9.81
4636,482,9.78
